readableDate,sessionDuration,0
04:37,3840000.0,1
04:37,4200000.0,1
04:38,2520000.0,1
04:38,2880000.0,1
04:39,1320000.0,1
04:39,4320000.0,1
04:40,120000.0,1
04:40,2640000.0,1
04:40,3000000.0,1
04:41,1440000.0,1
04:41,4440000.0,1
04:42,120000.0,1
04:42,240000.0,1
04:42,2760000.0,1
04:42,3120000.0,1
04:43,1560000.0,1
04:43,4560000.0,1
04:44,240000.0,1
04:44,360000.0,1
04:44,2880000.0,1
04:44,3240000.0,1
04:45,4680000.0,1
04:46,120000.0,1
04:46,360000.0,1
04:46,480000.0,1
04:46,3000000.0,1
04:46,3360000.0,1
04:47,1680000.0,1
04:47,4800000.0,1
04:48,240000.0,1
04:48,480000.0,1
04:48,600000.0,1
04:48,3120000.0,1
04:48,3480000.0,1
04:49,1800000.0,1
04:49,4920000.0,1
04:50,360000.0,1
04:50,600000.0,1
04:50,720000.0,1
04:50,3240000.0,1
04:50,3600000.0,1
04:51,1920000.0,1
04:51,5040000.0,1
04:52,480000.0,1
04:52,720000.0,1
04:52,840000.0,1
04:52,3360000.0,1
04:52,3720000.0,1
04:53,5160000.0,1
04:54,600000.0,1
04:54,840000.0,1
04:54,960000.0,1
04:54,3480000.0,1
04:54,3840000.0,1
04:55,2040000.0,1
04:55,5280000.0,1
04:56,720000.0,1
04:56,960000.0,1
04:56,1080000.0,1
04:56,3600000.0,1
04:56,3960000.0,1
04:57,5400000.0,1
04:58,840000.0,1
04:58,1080000.0,1
04:58,1200000.0,1
04:58,3720000.0,1
04:58,4080000.0,1
04:59,2160000.0,1
04:59,5520000.0,1
05:00,960000.0,1
05:00,1200000.0,1
05:00,1320000.0,1
05:00,3840000.0,1
05:00,4200000.0,1
05:01,120000.0,1
05:01,2280000.0,1
05:01,5640000.0,1
05:02,1080000.0,1
05:02,1320000.0,1
05:02,1440000.0,1
05:02,3960000.0,1
05:02,4320000.0,1
05:03,2400000.0,1
05:03,5760000.0,1
05:04,120000.0,1
05:04,1200000.0,1
05:04,1440000.0,1
05:04,1560000.0,1
05:04,4080000.0,1
05:04,4440000.0,1
05:05,2520000.0,1
05:05,5880000.0,1
05:06,240000.0,1
05:06,1320000.0,1
05:06,1560000.0,1
05:06,1680000.0,1
05:06,4200000.0,1
05:06,4560000.0,1
05:07,2640000.0,1
05:07,6000000.0,1
05:08,360000.0,1
05:08,1440000.0,1
05:08,1680000.0,1
05:08,1800000.0,1
05:08,4320000.0,1
05:08,4680000.0,1
05:09,2760000.0,1
05:09,6120000.0,1
05:10,480000.0,1
05:10,1560000.0,1
05:10,1800000.0,1
05:10,1920000.0,1
05:10,4440000.0,1
05:10,4800000.0,1
05:11,6240000.0,1
05:12,120000.0,1
05:12,600000.0,1
05:12,1680000.0,1
05:12,1920000.0,1
05:12,2040000.0,1
05:12,4560000.0,1
05:12,4920000.0,1
05:13,2880000.0,1
05:13,6360000.0,1
05:14,240000.0,1
05:14,720000.0,1
05:14,1800000.0,1
05:14,2040000.0,1
05:14,2160000.0,1
05:14,4680000.0,1
05:14,5040000.0,1
05:15,3000000.0,1
05:15,6480000.0,1
05:16,360000.0,1
05:16,840000.0,1
05:16,1920000.0,1
05:16,2160000.0,1
05:16,2280000.0,1
05:16,4800000.0,1
05:16,5160000.0,1
05:17,3120000.0,1
05:17,6600000.0,1
05:18,480000.0,1
05:18,960000.0,1
05:18,2040000.0,1
05:18,2280000.0,1
05:18,2400000.0,1
05:18,4920000.0,1
05:18,5280000.0,1
05:19,1080000.0,1
05:19,3240000.0,1
05:19,6720000.0,1
05:20,600000.0,1
05:20,1200000.0,1
05:20,2160000.0,1
05:20,2400000.0,1
05:20,2520000.0,1
05:20,5040000.0,1
05:20,5400000.0,1
05:21,3360000.0,1
05:21,6840000.0,1
05:22,720000.0,1
05:22,2280000.0,1
05:22,2520000.0,1
05:22,2640000.0,1
05:22,5160000.0,1
05:22,5520000.0,1
05:23,6960000.0,1
05:24,840000.0,1
05:24,1320000.0,1
05:24,2400000.0,1
05:24,2640000.0,1
05:24,2760000.0,1
05:24,5280000.0,1
05:24,5640000.0,1
05:25,3480000.0,1
05:25,7080000.0,1
05:26,960000.0,1
05:26,1440000.0,1
05:26,2520000.0,1
05:26,2760000.0,1
05:26,2880000.0,1
05:26,5400000.0,1
05:26,5760000.0,1
05:27,3600000.0,1
05:27,7200000.0,1
05:28,1080000.0,1
05:28,1560000.0,1
05:28,2640000.0,1
05:28,2880000.0,1
05:28,3000000.0,1
05:28,5520000.0,1
05:28,5880000.0,1
05:29,3720000.0,1
05:29,7320000.0,1
05:30,120000.0,1
05:30,1200000.0,1
05:30,1680000.0,1
05:30,2760000.0,1
05:30,3000000.0,1
05:30,3120000.0,1
05:30,5640000.0,1
05:30,6000000.0,1
05:31,120000.0,1
05:31,3840000.0,1
05:31,7440000.0,1
05:32,240000.0,1
05:32,1320000.0,1
05:32,1800000.0,1
05:32,2880000.0,1
05:32,3120000.0,1
05:32,3240000.0,1
05:32,5760000.0,1
05:32,6120000.0,1
05:33,120000.0,1
05:33,3960000.0,1
05:33,7560000.0,1
05:34,360000.0,1
05:34,1440000.0,1
05:34,1920000.0,1
05:34,3000000.0,1
05:34,3240000.0,1
05:34,3360000.0,1
05:34,5880000.0,1
05:34,6240000.0,1
05:35,240000.0,1
05:35,4080000.0,1
05:35,7680000.0,1
05:36,480000.0,1
05:36,1560000.0,1
05:36,2040000.0,1
05:36,3120000.0,1
05:36,3360000.0,1
05:36,3480000.0,1
05:36,6000000.0,1
05:36,6360000.0,1
05:37,360000.0,1
05:37,7800000.0,1
05:38,600000.0,1
05:38,1680000.0,1
05:38,2160000.0,1
05:38,3240000.0,1
05:38,3480000.0,1
05:38,3600000.0,1
05:38,6120000.0,1
05:38,6480000.0,1
05:39,4200000.0,1
05:39,7920000.0,1
05:40,720000.0,1
05:40,1800000.0,1
05:40,2280000.0,1
05:40,3360000.0,1
05:40,3600000.0,1
05:40,3720000.0,1
05:40,6240000.0,1
05:40,6600000.0,1
05:41,480000.0,1
05:41,4320000.0,1
05:41,8040000.0,1
05:42,840000.0,1
05:42,1920000.0,1
05:42,2400000.0,1
05:42,3480000.0,1
05:42,3720000.0,1
05:42,3840000.0,1
05:42,6360000.0,1
05:42,6720000.0,1
05:43,600000.0,1
05:43,8160000.0,1
05:44,960000.0,1
05:44,2040000.0,1
05:44,3600000.0,1
05:44,3960000.0,1
05:44,6480000.0,1
05:44,6840000.0,1
05:45,720000.0,1
05:45,8280000.0,1
05:46,1080000.0,1
05:46,2160000.0,1
05:46,2520000.0,1
05:46,3720000.0,1
05:46,4080000.0,1
05:46,6600000.0,1
05:46,6960000.0,1
05:47,840000.0,1
05:47,4440000.0,1
05:47,8400000.0,1
05:48,1200000.0,1
05:48,2280000.0,1
05:48,2640000.0,1
05:48,3840000.0,1
05:48,4200000.0,1
05:48,6720000.0,1
05:48,7080000.0,1
05:49,960000.0,1
05:49,4560000.0,1
05:49,8520000.0,1
05:50,120000.0,1
05:50,1320000.0,1
05:50,2400000.0,1
05:50,2760000.0,1
05:50,3960000.0,1
05:50,6840000.0,1
05:50,7200000.0,1
05:51,1080000.0,1
05:51,4680000.0,1
05:51,8640000.0,1
05:52,240000.0,1
05:52,360000.0,1
05:52,1440000.0,1
05:52,2520000.0,1
05:52,2880000.0,1
05:52,4080000.0,1
05:52,6960000.0,1
05:52,7320000.0,1
05:53,1200000.0,1
05:53,4800000.0,1
05:53,8760000.0,1
05:54,480000.0,1
05:54,1560000.0,1
05:54,2640000.0,1
05:54,3000000.0,1
05:54,4200000.0,1
05:54,7080000.0,1
05:54,7440000.0,1
05:55,120000.0,1
05:55,1320000.0,1
05:55,4920000.0,1
05:55,8880000.0,1
05:56,600000.0,1
05:56,1680000.0,1
05:56,2760000.0,1
05:56,3120000.0,1
05:56,3840000.0,1
05:56,4320000.0,1
05:56,7200000.0,1
05:56,7560000.0,1
05:57,240000.0,1
05:57,1440000.0,1
05:57,5040000.0,1
05:57,9000000.0,1
05:58,720000.0,1
05:58,1800000.0,1
05:58,2880000.0,1
05:58,3240000.0,1
05:58,3960000.0,1
05:58,4440000.0,1
05:58,7320000.0,1
05:58,7680000.0,1
05:59,1560000.0,1
05:59,5160000.0,1
05:59,9120000.0,1
06:00,840000.0,1
06:00,1920000.0,1
06:00,3000000.0,1
06:00,3360000.0,1
06:00,4080000.0,1
06:00,4560000.0,1
06:00,7800000.0,1
06:01,360000.0,1
06:01,960000.0,1
06:01,1680000.0,1
06:01,5280000.0,1
06:01,9240000.0,1
06:02,120000.0,1
06:02,1080000.0,1
06:02,2040000.0,1
06:02,3120000.0,1
06:02,3480000.0,1
06:02,4200000.0,1
06:02,4680000.0,1
06:02,7920000.0,1
06:03,120000.0,1
06:03,480000.0,1
06:03,1800000.0,1
06:03,5400000.0,1
06:03,9360000.0,1
06:04,240000.0,1
06:04,1200000.0,1
06:04,1320000.0,1
06:04,2160000.0,1
06:04,3240000.0,1
06:04,3600000.0,1
06:04,4320000.0,1
06:04,4800000.0,1
06:04,8040000.0,1
06:05,240000.0,1
06:05,600000.0,1
06:05,1920000.0,1
06:05,9480000.0,1
06:06,360000.0,1
06:06,1440000.0,1
06:06,2280000.0,1
06:06,3360000.0,1
06:06,3720000.0,1
06:06,4440000.0,1
06:06,4920000.0,1
06:06,8160000.0,1
06:07,360000.0,1
06:07,2040000.0,1
06:07,5520000.0,1
06:07,9600000.0,1
06:08,480000.0,1
06:08,1560000.0,1
06:08,3480000.0,1
06:08,4560000.0,1
06:08,5040000.0,1
06:08,8280000.0,1
06:09,480000.0,1
06:09,720000.0,1
06:09,2160000.0,1
06:09,5640000.0,1
06:09,9720000.0,1
06:10,600000.0,1
06:10,3600000.0,1
06:10,4680000.0,1
06:10,5160000.0,1
06:10,8400000.0,1
06:11,600000.0,1
06:11,840000.0,1
06:11,2280000.0,1
06:11,9840000.0,1
06:12,120000.0,1
06:12,720000.0,1
06:12,3720000.0,1
06:12,4800000.0,1
06:12,5280000.0,1
06:12,8520000.0,1
06:13,720000.0,1
06:13,9960000.0,1
06:14,240000.0,1
06:14,840000.0,1
06:14,2400000.0,1
06:14,3840000.0,1
06:14,4920000.0,1
06:14,5400000.0,1
06:14,8640000.0,1
06:15,840000.0,1
06:15,960000.0,1
06:15,10080000.0,1
06:16,360000.0,1
06:16,960000.0,1
06:16,2520000.0,1
06:16,3960000.0,1
06:16,5040000.0,1
06:16,5520000.0,1
06:16,8760000.0,1
06:17,120000.0,1
06:17,960000.0,1
06:17,2400000.0,1
06:17,10200000.0,1
06:18,120000.0,1
06:18,480000.0,1
06:18,1080000.0,1
06:18,2640000.0,1
06:18,4080000.0,1
06:18,5160000.0,1
06:18,5640000.0,1
06:18,8880000.0,1
06:19,240000.0,1
06:19,1080000.0,2
06:19,10320000.0,1
06:20,240000.0,1
06:20,600000.0,1
06:20,1200000.0,1
06:20,2760000.0,1
06:20,4200000.0,1
06:20,5280000.0,1
06:20,5760000.0,1
06:20,9000000.0,1
06:21,360000.0,1
06:21,1200000.0,2
06:21,10440000.0,1
06:22,360000.0,1
06:22,720000.0,1
06:22,1320000.0,1
06:22,2880000.0,1
06:22,4320000.0,1
06:22,5400000.0,1
06:22,5880000.0,1
06:22,9120000.0,1
06:23,480000.0,1
06:23,1320000.0,2
06:23,10560000.0,1
06:24,480000.0,1
06:24,840000.0,1
06:24,1440000.0,1
06:24,3000000.0,1
06:24,4440000.0,1
06:24,5520000.0,1
06:24,6000000.0,1
06:24,9240000.0,1
06:25,600000.0,1
06:25,1440000.0,1
06:25,10680000.0,1
06:26,600000.0,1
06:26,960000.0,1
06:26,1560000.0,1
06:26,3120000.0,1
06:26,4560000.0,1
06:26,5640000.0,1
06:26,6120000.0,1
06:26,9360000.0,1
06:27,720000.0,1
06:27,1440000.0,1
06:27,1560000.0,1
06:27,10800000.0,1
06:28,720000.0,1
06:28,1080000.0,1
06:28,1680000.0,1
06:28,3240000.0,1
06:28,4680000.0,1
06:28,5760000.0,1
06:28,6240000.0,1
06:28,9480000.0,1
06:29,840000.0,1
06:29,1560000.0,1
06:29,1680000.0,1
06:29,10920000.0,1
06:30,840000.0,1
06:30,1200000.0,1
06:30,1800000.0,1
06:30,4800000.0,1
06:30,5880000.0,1
06:30,6360000.0,1
06:30,9600000.0,1
06:31,960000.0,1
06:31,1680000.0,1
06:31,1800000.0,1
06:31,11040000.0,1
06:32,960000.0,1
06:32,1320000.0,1
06:32,1920000.0,1
06:32,4920000.0,1
06:32,6000000.0,1
06:32,6480000.0,1
06:32,9720000.0,1
06:33,1080000.0,1
06:33,1920000.0,1
06:33,11160000.0,1
06:34,1080000.0,1
06:34,1440000.0,1
06:34,2040000.0,1
06:34,5040000.0,1
06:34,6120000.0,1
06:34,6600000.0,1
06:34,9840000.0,1
06:35,1200000.0,1
06:35,1800000.0,1
06:35,2040000.0,1
06:35,11280000.0,1
06:36,1200000.0,1
06:36,1560000.0,1
06:36,2160000.0,1
06:36,5160000.0,1
06:36,6240000.0,1
06:36,6720000.0,1
06:36,9960000.0,1
06:37,1320000.0,1
06:37,1920000.0,1
06:37,2160000.0,1
06:37,11400000.0,1
06:38,1680000.0,1
06:38,2280000.0,1
06:38,5280000.0,1
06:38,6360000.0,1
06:38,6840000.0,1
06:38,10080000.0,1
06:39,1440000.0,1
06:39,2040000.0,1
06:39,2280000.0,1
06:39,11520000.0,1
06:40,1320000.0,1
06:40,1800000.0,1
06:40,2400000.0,1
06:40,5400000.0,1
06:40,6480000.0,1
06:40,6960000.0,1
06:40,10200000.0,1
06:41,120000.0,1
06:41,1560000.0,1
06:41,2400000.0,1
06:41,11640000.0,1
06:42,1440000.0,1
06:42,1920000.0,1
06:42,2520000.0,1
06:42,5520000.0,1
06:42,6600000.0,1
06:42,7080000.0,1
06:42,10320000.0,1
06:43,240000.0,1
06:43,1680000.0,1
06:43,2160000.0,1
06:43,2520000.0,1
06:43,11760000.0,1
06:44,1560000.0,1
06:44,2040000.0,1
06:44,2640000.0,1
06:44,5640000.0,1
06:44,6720000.0,1
06:44,7200000.0,1
06:44,10440000.0,1
06:45,360000.0,1
06:45,1800000.0,1
06:45,2640000.0,1
06:45,11880000.0,1
06:46,1680000.0,1
06:46,2160000.0,1
06:46,2760000.0,1
06:46,5760000.0,1
06:46,6840000.0,1
06:46,7320000.0,1
06:46,10560000.0,1
06:47,1920000.0,1
06:47,2280000.0,1
06:47,2760000.0,1
06:47,12000000.0,1
06:48,120000.0,1
06:48,1800000.0,1
06:48,2280000.0,1
06:48,2880000.0,1
06:48,5880000.0,1
06:48,6960000.0,1
06:48,10680000.0,1
06:49,120000.0,2
06:49,2040000.0,1
06:49,2400000.0,1
06:49,2880000.0,1
06:49,12120000.0,1
06:50,240000.0,1
06:50,2400000.0,1
06:50,3000000.0,1
06:50,6000000.0,1
06:50,7080000.0,1
06:50,10800000.0,1
06:51,120000.0,4
06:51,240000.0,4
06:51,2160000.0,1
06:51,2520000.0,1
06:51,3000000.0,1
06:51,12240000.0,1
06:52,360000.0,1
06:52,1920000.0,1
06:52,2520000.0,1
06:52,3120000.0,1
06:52,6120000.0,1
06:52,7200000.0,1
06:52,10920000.0,1
06:53,240000.0,2
06:53,360000.0,4
06:53,2280000.0,1
06:53,3120000.0,1
06:53,12360000.0,1
06:54,2040000.0,1
06:54,2640000.0,1
06:54,3240000.0,1
06:54,6240000.0,1
06:54,7320000.0,1
06:54,11040000.0,1
06:55,360000.0,1
06:55,480000.0,4
06:55,2400000.0,1
06:55,3240000.0,1
06:55,12480000.0,1
06:56,2160000.0,1
06:56,2760000.0,1
06:56,3360000.0,1
06:56,6360000.0,1
06:56,7440000.0,1
06:56,11160000.0,1
06:57,480000.0,1
06:57,600000.0,4
06:57,2520000.0,1
06:57,3360000.0,1
06:57,12600000.0,1
06:58,2280000.0,1
06:58,2880000.0,1
06:58,3480000.0,1
06:58,6480000.0,1
06:58,7560000.0,1
06:58,11280000.0,1
06:59,120000.0,1
06:59,600000.0,1
06:59,720000.0,4
06:59,2640000.0,1
06:59,3480000.0,1
06:59,12720000.0,1
07:00,2400000.0,1
07:00,3000000.0,1
07:00,3600000.0,1
07:00,6600000.0,1
07:00,7680000.0,1
07:00,11400000.0,1
07:01,720000.0,1
07:01,840000.0,4
07:01,2760000.0,1
07:01,3600000.0,1
07:01,12840000.0,1
07:02,2520000.0,1
07:02,3120000.0,1
07:02,3720000.0,1
07:02,6720000.0,1
07:02,7800000.0,1
07:02,11520000.0,1
07:03,120000.0,1
07:03,840000.0,1
07:03,960000.0,4
07:03,2880000.0,1
07:03,3720000.0,1
07:03,12960000.0,1
07:04,2640000.0,1
07:04,3240000.0,1
07:04,3840000.0,1
07:04,6840000.0,1
07:04,7920000.0,1
07:04,11640000.0,1
07:05,240000.0,1
07:05,960000.0,1
07:05,1080000.0,4
07:05,3000000.0,1
07:05,3840000.0,1
07:05,13080000.0,1
07:06,2760000.0,1
07:06,3360000.0,1
07:06,3960000.0,1
07:06,6960000.0,1
07:06,11760000.0,1
07:07,1080000.0,1
07:07,1200000.0,3
07:07,3120000.0,1
07:07,3960000.0,1
07:07,13200000.0,1
07:08,2880000.0,1
07:08,3480000.0,1
07:08,4080000.0,1
07:08,7080000.0,1
07:08,8040000.0,1
07:08,11880000.0,1
07:09,1200000.0,2
07:09,1320000.0,3
07:09,3240000.0,1
07:09,4080000.0,1
07:09,13320000.0,1
07:10,120000.0,1
07:10,3000000.0,1
07:10,3600000.0,1
07:10,4200000.0,1
07:10,7200000.0,1
07:10,8160000.0,1
07:10,12000000.0,1
07:11,1320000.0,2
07:11,1440000.0,3
07:11,3360000.0,1
07:11,4200000.0,1
07:11,13440000.0,1
07:12,240000.0,1
07:12,3120000.0,1
07:12,3720000.0,1
07:12,4320000.0,1
07:12,7320000.0,1
07:12,8280000.0,1
07:12,12120000.0,1
07:13,120000.0,1
07:13,1440000.0,2
07:13,1560000.0,3
07:13,3480000.0,1
07:13,4320000.0,1
07:13,13560000.0,1
07:14,360000.0,1
07:14,3240000.0,1
07:14,3840000.0,1
07:14,4440000.0,1
07:14,7440000.0,1
07:14,8400000.0,1
07:14,12240000.0,1
07:15,120000.0,1
07:15,240000.0,1
07:15,1560000.0,1
07:15,1680000.0,3
07:15,3600000.0,1
07:15,4440000.0,1
07:15,13680000.0,1
07:16,480000.0,1
07:16,3360000.0,1
07:16,3960000.0,1
07:16,4560000.0,1
07:16,7560000.0,1
07:16,8520000.0,1
07:16,12360000.0,1
07:17,240000.0,1
07:17,360000.0,1
07:17,1680000.0,1
07:17,1800000.0,3
07:17,3720000.0,1
07:17,4560000.0,1
07:17,13800000.0,1
07:18,600000.0,1
07:18,3480000.0,1
07:18,4080000.0,1
07:18,4680000.0,1
07:18,7680000.0,1
07:18,8640000.0,1
07:18,12480000.0,1
07:19,360000.0,1
07:19,480000.0,1
07:19,1800000.0,1
07:19,1920000.0,3
07:19,3840000.0,1
07:19,4680000.0,1
07:19,13920000.0,1
07:20,120000.0,2
07:20,720000.0,1
07:20,3600000.0,1
07:20,4200000.0,1
07:20,4800000.0,1
07:20,7800000.0,1
07:20,8760000.0,1
07:20,12600000.0,1
07:21,600000.0,1
07:21,1920000.0,1
07:21,2040000.0,3
07:21,3960000.0,1
07:21,4800000.0,1
07:21,14040000.0,1
07:22,240000.0,2
07:22,840000.0,1
07:22,3720000.0,1
07:22,4320000.0,1
07:22,4920000.0,1
07:22,7920000.0,1
07:22,8880000.0,1
07:22,12720000.0,1
07:23,720000.0,1
07:23,2040000.0,1
07:23,2160000.0,3
07:23,4080000.0,1
07:23,4920000.0,1
07:23,14160000.0,1
07:24,360000.0,2
07:24,960000.0,1
07:24,3840000.0,1
07:24,4440000.0,1
07:24,5040000.0,1
07:24,8040000.0,1
07:24,9000000.0,1
07:24,12840000.0,1
07:25,840000.0,1
07:25,2160000.0,1
07:25,2280000.0,3
07:25,4200000.0,1
07:25,5040000.0,1
07:25,14280000.0,1
07:26,120000.0,1
07:26,480000.0,2
07:26,1080000.0,1
07:26,4560000.0,1
07:26,5160000.0,1
07:26,8160000.0,1
07:26,9120000.0,1
07:26,12960000.0,1
07:27,960000.0,1
07:27,2280000.0,1
07:27,2400000.0,3
07:27,4320000.0,1
07:27,5160000.0,1
07:27,14400000.0,1
07:28,120000.0,1
07:28,240000.0,1
07:28,600000.0,2
07:28,1200000.0,1
07:28,3960000.0,1
07:28,4680000.0,1
07:28,5280000.0,1
07:28,9240000.0,1
07:28,13080000.0,1
07:29,1080000.0,1
07:29,2400000.0,1
07:29,2520000.0,3
07:29,4440000.0,1
07:29,5280000.0,1
07:29,14520000.0,1
07:30,120000.0,2
07:30,240000.0,1
07:30,360000.0,1
07:30,720000.0,2
07:30,1320000.0,1
07:30,4080000.0,1
07:30,4800000.0,1
07:30,5400000.0,1
07:30,9360000.0,1
07:30,13200000.0,1
07:31,1200000.0,1
07:31,2520000.0,1
07:31,2640000.0,3
07:31,4560000.0,1
07:31,5400000.0,1
07:31,14640000.0,1
07:32,120000.0,1
07:32,240000.0,2
07:32,360000.0,1
07:32,480000.0,1
07:32,840000.0,2
07:32,1440000.0,1
07:32,4200000.0,1
07:32,4920000.0,1
07:32,5520000.0,1
07:32,9480000.0,1
07:32,13320000.0,1
07:33,120000.0,1
07:33,360000.0,1
07:33,1320000.0,1
07:33,2640000.0,1
07:33,2760000.0,3
07:33,4680000.0,1
07:33,5520000.0,1
07:33,14760000.0,1
07:34,240000.0,1
07:34,360000.0,1
07:34,480000.0,2
07:34,600000.0,1
07:34,960000.0,2
07:34,1560000.0,1
07:34,4320000.0,1
07:34,5040000.0,1
07:34,5640000.0,1
07:34,9600000.0,1
07:34,13440000.0,1
07:35,240000.0,1
07:35,1440000.0,1
07:35,2760000.0,1
07:35,2880000.0,3
07:35,4800000.0,1
07:35,5640000.0,1
07:35,14880000.0,1
07:36,360000.0,1
07:36,480000.0,1
07:36,600000.0,2
07:36,720000.0,1
07:36,1080000.0,2
07:36,1680000.0,1
07:36,5160000.0,1
07:36,5760000.0,1
07:36,9720000.0,1
07:36,13560000.0,1
07:37,360000.0,1
07:37,1560000.0,1
07:37,2880000.0,1
07:37,3000000.0,3
07:37,4920000.0,1
07:37,5760000.0,1
07:37,15000000.0,1
